"id","port_number","ea_token","bt_time","time_frame","symbols","platform","days","bal_start","bal_end","profit_percent","profit_factor","expected_payoff","max_dd","trades","profit_trades","loss_trades","new_total_ai","new_a_val","new_b_val","new_c_val","new_d_val","new_e_val","total_ai","equity_dd_percent","balance_dd_percent"
"259938","2003394","NUP0252","2025-04-21T08:22:11","60","TRUE","MT5","185","1000000","198559.64","79.9","652.78","783571","0.09625","1","1","0","61.0055000571201","11.7450597837846","11.6352201257862","17.6252201475493","0","20","0.1587","9.63","0.12"
"685754","95181184","LWP8705","2025-12-02T09:28:47","60","EURUSD","MT5","263","10000","12491.89","24.92","3","6.59","0.22438","378","258","120","60.9842926976697","4.4498908150482","16.5408805031447","14.8955515433293","20","5.09796983614761","0.10212","22.44","5.43"
"20256","86399320","DSF5782","2024-12-21T14:52:41","60","EURGBP","MT5","242","10000","16522.2","65.22","2.25","11.71","0.34539","560","497","63","60.944899275414","10.0423967629005","11.4150943396226","12.7068958930875","19.5376823575141","7.24282992228921","0.1258","34.54","2.9"
"677525","95181184","LUO0689","2025-11-27T11:11:35","60","EURUSD","MT5","263","10000","10866.72","2.24","1.32","39.27","0.01678","6","5","1","60.9292780951369","0.443623377422053","16.5408805031447","19.5640899852931","20","4.38068422927713","0.09332","1.68","6.68"
"26517","5029897359","ANR9835","2025-01-16T10:47:06","60","CHINA50","MT5","262","10000","15266.54","56.55","2.22","27.06","0.89457","209","42","167","60.8833247602157","8.96353033122437","12.3584905660377","6.17758720243978","19.4334023424124","13.9503143181014","0.08719","89.46","27.44"
"690740","95181184","SNY4498","2025-12-08T14:17:16","60","EURUSD","MT5","263","10000","13214.8","29.24","2.98","3.84","0.18391","796","634","162","60.6998822992726","5.13017384961656","16.5408805031447","15.7086312131327","20","3.32019673337873","0.108","18.39","2.13"
"260096","2003394","PDF4449","2025-04-21T10:53:25","60","DELTA","MT5","247","1000000","1457987.97","45.8","18.15","30320.8","0.09886","15","14","1","60.6406498507893","7.5411476504724","15.5345911949686","17.5649110053483","0","20","0.12954","9.89","0.22"
"617695","95181184","QOU3761","2025-10-30T15:54:31","60","AAPL","MT5","254","10000","10366.24","3.75","4.71","5","0.0212","75","35","40","60.5912566396172","0.736240908200299","15.9748427672956","19.4508569184264","20","4.42931604569493","0.0946","2.12","0.38"
"28159","2003343","KHM8724","2025-02-24T18:03:01","240","KTC","MT5","63","100000","405.14","-0.59","1.56","127.38","0.07381","9","8","1","60.5506551647571","-0.119327268018461","2.97169811320755","18.1523571634358","19.6746483134732","19.871278842659","0.08811","7.38","0.84"
"259308","2003394","BVQ2396","2025-04-15T11:58:27","60","TRUE","MT5","185","1000000","63776.89","75.27","49.49","107187","0.09647","7","7","0","60.4789188239155","11.2235700680434","11.6352201257862","17.6201286300859","0","20","0.15466","9.65","0.14"
"27179","51114369","CNP4542","2025-02-02T15:55:03","15","XAUUSD","MT5","23","10000","38656.39","286.56","1.17","18.84","0.61539","362","339","23","60.4673487332434","25","1.08490566037736","8.91347485220358","19.8262174065013","5.64275081416118","0.53529","61.54","57.07"
"676044","95181184","YAI9368","2025-11-26T15:30:24","60","EURUSD","MT5","263","10000","13747.31","35.48","1.66","4.49","0.18574","774","291","483","60.4388219672639","6.07350494211749","16.5408805031447","15.6709245441349","20","2.15351197786687","0.11316","18.57","7.06"
"259909","2003394","QVO5456","2025-04-19T17:36:26","60","TRUE","MT5","185","1000000","1375912.56","72.42","43.83","72060.5","0.08642","10","9","1","60.3850867316578","10.8956411747111","11.6352201257862","17.8542254311605","0","20","0.15289","8.64","0.15"
"621516","95181184","EBM1592","2025-11-01T13:06:20","60","BABA","MT5","254","10000","10102.61","1.03","10.44","2.57","0.00469","40","27","13","60.3834394944152","0.204174266222597","15.9748427672956","19.8771946369366","20","4.32722782396038","0.09288","0.47","0.03"
"260425","2003394","GMG0510","2025-04-22T10:26:16","60","TRUE","MT5","185","1000000","76586.94","75.77","536.19","741581","0.10515","1","1","0","60.3358370567227","11.2802016914101","11.6352201257862","17.4204152395265","0","20","0.15432","10.51","0.14"
"682609","95181184","GAN1480","2025-11-29T15:02:35","60","EURUSD","MT5","263","10000","12939.18","29.39","3.21","11.05","0.52605","266","108","158","60.324419695206","5.15349649347132","16.5408805031447","10.0230856781182","20","8.60695702047182","0.08847","52.61","2.77"
"260377","2003394","SCC7363","2025-04-22T09:57:50","60","TRUE","MT5","185","1000000","4599.12","76.75","503.47","750609","0.11075","1","1","0","60.3190771034586","11.391086108464","11.6352201257862","17.2927708692085","0","20","0.15472","11.08","0.15"
"260972","2003394","PWT2468","2025-04-23T11:56:24","60","CCET","MT5","247","1000000","20893.22","68.84","8.69","8577.03","0.25715","85","84","1","60.278485360786","10.4757832958736","15.5345911949686","14.2681108699438","0","20","0.13759","25.72","0.19"
"615302","95181184","GFH8205","2025-10-30T09:33:56","60","AAPL","MT5","254","10000","10296.33","3.78","6.47","2.77","0.01416","149","88","61","60.249280829863","0.742948230037284","15.9748427672956","19.6315209922849","20","3.89996884024514","0.09497","1.42","0.33"
"745884","105051440","GVH2420","2026-04-06T09:48:21","60","EURUSD","MT5","519","10000","10013.2","0.13","1.26","6.6","0.00692","2","1","1","60.242224578244","0.026382591317956","20","19.8190679602375","20","0.39677402668852","0.09846","0.69","0.5"
"685552","95181184","BPX9516","2025-12-02T09:01:34","60","EURUSD","MT5","263","10000","11989.61","20.31","1.83","6.91","0.13008","286","154","132","60.2057911868165","3.69753246326736","16.5408805031447","16.8593128212731","20","3.10806539913143","0.10352","13.01","9.42"
"260157","2003394","GAU5046","2025-04-21T11:40:20","60","TRUE","MT5","247","1000000","27908.48","52.39","3.68","17841.5","0.15833","30","27","3","60.2054580026575","8.42556805935586","15.5345911949686","16.2452987483331","0","20","0.13118","15.83","8.59"
"259804","2003394","LUG5520","2025-04-19T08:21:58","60","TRUE","MT5","185","1000000","3276.03","68.55","73.14","135451","0.07595","5","5","0","60.1780693758573","10.4414353235551","11.6352201257862","18.1014139265161","0","20","0.15029","7.26","0.15"
"20784","5029897359","EBK3915","2024-12-28T15:16:06","60","EURUSD","MT5","263","10000","13772.93","37.62","1.83","9","0.10814","427","213","214","60.1774204315671","6.38673954610784","12.4056603773585","17.3521454481549","19.6988870707448","4.33398798920108","0.11967","8.85","4.02"
"259645","2003394","OPY9539","2025-04-18T10:25:33","60","TRUE","MT5","185","1000000","32616.09","74.85","505.23","732034","0.10854","1","1","0","60.1529161050315","11.1746632850399","11.6352201257862","17.3430326942054","0","20","0.15327","10.85","0.14"
"261098","2003394","HCO3957","2025-04-24T09:48:56","60","CCET","MT5","247","1000000","1493023.6","49.3","62.98","83496.4","0.1432","6","6","0","60.1219729985571","8.01606651063843","15.5345911949686","16.5713152929501","0","20","0.12952","14.32","0.15"
"675884","95181184","JWN2138","2025-11-26T14:29:33","60","EURUSD","MT5","263","10000","13667.8","34.69","1.72","3.85","0.18695","882","387","495","60.0935245035509","5.9557864337137","16.5408805031447","15.6460424046571","20","1.95081516203546","0.11243","18.69","7.09"
"670887","95181184","VKB1830","2025-11-24T15:07:55","60","EURUSD","MT5","263","10000","16297.92","58.38","1.57","18.23","0.78578","330","207","123","60.0754555211888","9.19621212890518","16.5408805031447","7.12633793002446","20","7.2120249591145","0.09129","78.58","27.07"
"684","9054612","PPG2899","2024-08-05T05:03:10","15","XAUUSD","MT4","359","500","715.04","43.01",,,"0.07989",,,,"60.068365140359","7.15460773525899","15","18.0079945358418","19.9057628692581","0","0.13387",,
"690688","269894199","ZAA4469","2025-12-06T22:33:18","60","XAUUSDm010924010925","MT5","309","25000","25138.41","0.55","1.19","5.54","0.01629","25","9","16","60.0539037475202","0.110422609408203","19.4339622641509","19.5766835061462","20","0.932835367814829","0.09342","1.63","1.07"
"700283","279293837","ACN6814","2026-02-28T11:23:44","60","XAUUSD","MT5","314","10000","10102.34","1.02","1.34","0.78","0.00475","131","79","52","60.049338262759","0.203639743741688","19.748427672956","19.8756284613805","20","0.221642384680821","Infinity","0.48","0.44"
"201610","2003394","TRX0681","2025-04-05T09:51:05","60","ADVANC","MT5","3","1000000","1000000","0","9.74","20544.7","0","8","7","1","60.0472723032204","0","0.141509433962264","20","19.9057628692581","20","0.18324","10.21","0.86"
"748730","18031310","CAK3403","2026-04-18T15:44:08","60","BCP","MT5","7","1000000","938412.41","-0.08","1.31","3257.19","0.0146","1","1","0","60.0436732248421","-0.01675881948999","0.440251572327044","19.620180472005","20","20","0.18172","1.46","0.25"
"598178","95181184","LAX8162","2025-10-14T18:17:50","60","EURUSD","MT5","263","10000","14584.16","45.64","1.49","1.42","0.20723","3232","2317","915","60.0371021894998","7.51881717206001","16.5408805031447","15.2348421570024","20","0.742562357292708","0.12045","19.59","4.86"
"691209","95181184","CWB6057","2025-12-09T15:04:12","60","EURUSD","MT5","263","10000","11052.21","10.52","5.33","1.52","0.03337","694","577","117","59.9867058469104","2.00090629944765","16.5408805031447","19.142456696881","20","2.30246234743704","0.09998","3.34","0.77"
"688838","95181184","FFT2219","2025-12-06T11:26:34","60","EURUSD","MT5","263","10000","11052.21","10.52","5.33","1.52","0.03337","694","577","117","59.9867058469104","2.00090629944765","16.5408805031447","19.142456696881","20","2.30246234743704","0.1","3.34","0.77"
"688137","269880245","AFF8280","2025-12-02T18:45:23","60","XAUUSDm011024011025","MT5","307","10000","11138.9","11.39","1.16","10.07","0.1602","91","61","30","59.9647360360157","2.15716786724301","19.3081761006289","16.205452366791","20","2.29393970135271","0.09656","16.02","15.57"
"260344","2003394","PHS7494","2025-04-22T09:39:42","60","CCET","MT5","247","1000000","1619830.96","77.13","9.18","14964.7","0.32951","52","51","1","59.9439474145694","11.4346808308767","15.5345911949686","12.9746753887241","0","20","0.13851","32.95","0.51"
"626230","95181184","XVU1208","2025-11-04T13:47:44","60","AAPL","MT5","254","10000","10253.08","2.58","4.98","4.04","0.00769","64","38","26","59.9313765292941","0.510060316645149","15.9748427672956","19.799036825327","20","3.64743662002638","0.09416","0.77","0.57"
"260481","2003394","NND4945","2025-04-22T11:05:34","60","DELTA","MT5","247","1000000","1561029.5","56.1","9.23","16134.1","0.19552","39","39","0","59.9124408192019","8.90691078993888","15.5345911949686","15.4709388342944","0","20","0.13167","19.55","0.15"
"598786","95181184","HZX8845","2025-10-15T13:56:44","60","US30","MT5","261","10000","11991.75","19.92","1.44","7.63","0.11532","261","159","102","59.8941041775982","3.63267640714914","16.4150943396226","17.1892972905941","20","2.65703614023233","0.10423","11.53","9.26"
"745883","105051440","LWH2521","2026-04-05T21:47:58","60","BTC","MT5","398","10000","10000","-0.21","0","-20.37","0.00284","1","0","1","59.884042635212","-0.0415030327715752","20","19.9255456679835","20","0","0.09833","0.28","0.2"
"542815","94708918","GFM4903","2025-09-03T13:08:44","60","EURUSD","MT5","175","1000","2087.56","108.76","2.64","5.38","0.47247","202","125","77","59.7573515621161","14.7199183968957","11.0062893081761","10.7537608845289","20","3.27738297251539","0.15966","47.25","10.7"
"260603","2003394","GQA0498","2025-04-22T16:46:26","60","CCET","MT5","247","1000000","307662.72","34.5","16.77","12936.2","0.06799","30","30","0","59.7546630070487","5.9284411454045","15.5345911949686","18.2916306666756","0","20","0.12141","6.8","0.13"
"27415","12047045","AAR5703","2025-02-02T19:27:13","15","XAUUSD","MT4","11","1000","2153.89","115.39","5.2","6.53","0.16171","204","191","13","59.7137354098677","15.3455101929864","0.518867924528302","16.1733485109663","19.8262174065013","7.84979137488541","0.39434","8.39","4.54"
"748857","18031310","CGF0349","2026-04-22T14:21:44","60","GULF","MT5","114","1000000","980604.38","0.01","1.19","107.97","0.03304","10","8","2","59.7029150352055","0.0020874910557373","7.16981132075472","19.150754410969","20","13.3802618124261","0.09069","3.3","0.41"
"685331","95181184","FIL1052","2025-11-30T16:20:02","60","EURUSD","MT5","263","10000","11588.97","16.31","1.59","6.39","0.09514","251","140","111","59.6542785223512","3.02261964538408","16.5408805031447","17.6509314101425","20","2.43984696367992","0.10196","9.51","11.03"
"745891","105051440","TZC0436","2026-04-06T15:58:25","60","EURUSD","MT5","519","10000","10110.16","1.1","1.1","1.17","0.03273","94","37","57","59.6322008248913","0.21911531656083","20","19.1585524841491","20","0.254533024181313","0.09813","3.27","2.88"
"27155","51114369","ZHB1749","2025-02-02T15:49:58","15","XAUUSD","MT5","24","10000","17845.46","78.45","1.78","32.06","0.3076","249","142","107","59.5792764684484","11.5832808228913","1.13207547169811","13.3534261124524","19.8262174065013","13.6842766549053","0.30116","29.17","7.19"
"260688","2003394","GLJ3763","2025-04-23T08:05:13","60","CCET","MT5","185","1000000","267716.32","75.14","18.31","120938","0.13894","6","5","1","59.5074278714333","11.2079247518212","11.6352201257862","16.6642829938259","0","20","0.15102","12.55","2.01"
"20003","86399320","WJT3042","2024-12-17T16:18:02","60","GBPUSD","MT5","242","10000","13225.5","32.26","2.4","7.31","0.06396","441","290","151","59.4897707837141","5.59123382438017","11.4150943396226","18.3886946553166","19.453618986956","4.64112897743859","0.11761","6.4","2.16"
"688484","95181184","EZZ5518","2025-12-06T10:25:35","60","EURUSD","MT5","263","10000","12430.98","20.13","2.92","2.67","0.12495","746","572","174","59.4216012550755","3.66728692466683","16.5408805031447","16.9732780307224","20","2.24015579654164","0.10363","12.5","4.06"
"259231","2003394","QSK4400","2025-04-12T16:42:55","60","TRUE","MT5","185","1000000","160702.86","70.97","54.24","100937","0.12195","7","7","0","59.401424958692","10.7259238636332","11.6352201257862","17.0402809692726","0","20","0.14887","12.2","0.13"
"258915","2003394","IMB7872","2025-04-12T09:39:37","60","CCET","MT5","247","1000000","1643274.29","64.33","40.69","59953.1","0.2757","11","11","0","59.3931313880441","9.93381539469883","15.5345911949686","13.9247247983767","0","20","0.1327","27.57","0.15"
"670965","95181184","ROF0542","2025-11-24T15:32:43","60","EURUSD","MT5","263","10000","13355.92","32.18","1.6","8.57","0.2905","421","275","146","59.3774577497543","5.58005532009519","16.5408805031447","13.6566935683032","20","3.59982835821118","0.10413","29.05","25.61"
"258936","2003394","FQC3192","2025-04-12T10:29:51","60","TRUE","MT5","247","1000000","10269.98","49.53","3.06","17466.3","0.18486","29","27","2","59.2697719674385","8.04613558334497","15.5345911949686","15.689045189125","0","20","0.12702","18.49","11.18"
"534455","5039671101","TKE5201","2025-08-31T16:34:20","60","XAUUSD","MT5","173","10000","15720.25","57.2","1.13","12.63","0.19318","453","156","297","59.2384733826493","9.04729194376893","10.8805031446541","15.5185547332285","20","3.79212356099771","0.14146","18.98","17.61"
"691627","95181184","JVW8829","2025-12-09T16:21:12","60","EURUSD","MT5","263","10000","12177.24","19.78","1.94","2.23","0.09219","854","513","341","59.1388519099652","3.61009815371463","16.5408805031447","17.7194460242908","20","1.26842722881509","0.10512","9.22","4.04"
"689570","95181184","KTJ9287","2025-12-06T14:13:15","60","EURUSD","MT5","263","10000","12177.24","19.78","1.94","2.23","0.09219","854","513","341","59.1388519099652","3.61009815371463","16.5408805031447","17.7194460242908","20","1.26842722881509","0.10514","9.22","4.04"
"261214","2003394","IBP1642","2025-04-24T15:36:02","60","DELTA","MT5","247","1000000","11640.84","46.51","15.77","41656.2","0.17196","11","10","1","59.1307175250541","7.63902748733966","15.5345911949686","15.9570988427459","0","20","0.12515","17.2","0.99"
"676014","95181184","EJY9238","2025-11-26T15:14:38","60","EURUSD","MT5","263","10000","12076.13","16.58","2.77","2.2","0.09096","742","582","160","59.1061373473969","3.06758478973035","16.5408805031447","17.7480914455422","20","1.74958060897968","0.10243","9.1","4.17"
